item_category,buy,cart,fav,pv
11989,1,3,0,55
11990,9,21,3,323
11991,107,516,747,18042
11992,17,21,20,961
11994,0,0,0,4
11995,23,67,12,633
11996,0,0,0,1
11998,33,29,7,466
11999,0,0,0,2
12000,0,0,0,8
12001,0,0,0,2
12002,0,0,0,5
12003,4,11,1,166
12005,1,0,2,53
12006,0,0,0,14
12007,0,0,0,3
12008,3,9,3,238
12009,5,21,2,660
12011,0,0,0,6
12014,0,0,1,34
12015,56,135,26,1012
12016,0,0,0,2
12018,4,28,19,1154
12021,0,0,0,15
12023,0,0,0,4
12024,1,1,1,43
12026,0,0,0,4
12029,19,4,3,866
12030,0,0,0,2
12031,3,15,11,262
12035,0,2,4,114
12037,4,18,12,549
12041,0,0,0,7
12042,0,0,0,8
12044,0,2,0,66
12045,0,0,0,2
12046,0,0,0,3
12047,3,13,11,678
12049,0,0,0,30
12050,0,0,0,19
12051,0,1,0,4
12054,0,6,1,164
12055,0,1,0,34
12056,3,8,9,277
12058,0,2,3,117
12059,0,1,1,26
12061,0,1,0,48
12062,0,0,1,20
12063,0,0,0,8
12064,1,2,0,8
12066,2,3,5,63
12067,369,760,375,22556
12070,0,0,0,1
12071,1,1,0,5
12072,0,0,0,23
12073,0,2,1,72
12074,0,2,2,188
12075,2,4,1,39
12077,2,0,0,12
12078,0,0,0,55
12079,0,0,0,91
12081,0,1,2,69
12082,0,0,0,1
12084,0,0,0,2
12085,0,1,2,156
12086,0,0,1,36
12088,1,2,0,27
12089,0,0,0,8
12090,122,617,336,27463
12091,1,4,4,138
12093,0,0,0,16
12094,0,0,2,23
12096,14,4,2,168
12097,32,66,23,2558
12098,0,1,0,13
12099,3,3,9,332
12100,23,73,65,2613
12102,0,2,1,30
12103,1,7,12,634
12104,3,2,0,22
12105,3,0,0,128
12107,3,6,5,260
12108,0,1,0,6
12109,0,0,0,1
12111,22,40,12,637
12112,4,13,5,209
12113,2,4,3,169
12116,0,0,0,5
12117,18,0,3,352
12121,0,11,11,390
12123,26,48,16,574
12124,16,27,7,311
12125,0,0,0,1
12126,0,0,0,12
12127,0,12,4,420
12128,5,3,3,212
12129,7,11,3,166
12135,109,98,34,3465
12136,1,6,2,225
12137,27,71,23,1130
12140,2,5,1,110
12141,49,204,244,11117
12142,7,33,18,1494
12143,4,5,2,355
12145,0,0,0,7
12146,0,0,0,2
12147,38,134,77,8034
12148,0,0,0,19
12149,0,0,0,12
12150,3,5,15,493
12153,0,0,1,27
12156,0,0,1,2
12157,4,17,7,527
12158,52,65,16,2406
12159,0,0,0,40
12161,1,13,9,943
12166,0,1,0,37
12167,0,0,0,19
12170,138,244,141,8056
12171,0,5,1,112
12172,33,94,72,3477
12173,3,6,3,239
12176,0,0,0,8
12178,0,1,4,84
12181,1,2,0,54
12182,0,0,0,2
12183,12,19,8,547
12184,67,234,144,6120
12185,0,0,0,1
12189,221,562,202,14908
12190,0,0,0,11
12193,6,11,0,320
12194,10,29,21,661
12195,11,13,4,369
12197,4,10,6,645
12198,0,0,0,49
12199,0,0,0,4
12200,0,1,0,5
12201,4,23,9,691
12202,2,9,3,151
12203,0,1,0,8
12204,0,0,0,3
12208,0,1,0,24
12210,2,0,2,96
12211,7,17,5,209
12214,0,0,1,2
12216,1,2,1,65
12219,16,56,7,733
12220,7,42,8,756
12221,34,300,345,8252
12222,0,0,0,75
12225,1,1,0,11
12227,0,2,0,7
12228,6,9,4,271
12229,5,19,9,596
12230,59,228,243,11449
12232,1,1,0,6
12233,12,13,1,426
12234,0,0,5,89
12236,0,1,0,20
12237,0,4,12,262
12239,14,65,53,1955
12241,0,0,0,1
12242,0,0,1,16
12245,14,50,38,1568
12249,41,76,21,2486
12251,52,54,23,1162
12253,2,12,12,289
12255,1,1,0,11
12256,4,7,2,50
12257,0,0,0,2
12258,0,0,0,116
12259,0,1,0,8
12260,1,1,0,6
12261,26,68,63,2665
12265,0,0,0,6
12268,34,79,18,1249
12269,2,2,2,28
12270,0,0,0,2
12272,0,1,0,7
12274,0,0,0,13
12275,12,45,18,355
12277,11,23,3,308
12279,1,10,0,38
12280,2,3,6,265
12288,0,0,0,54
12289,0,1,0,25
12290,1,2,0,100
12294,131,167,93,4377
12297,0,1,11,155
12299,1,3,5,151
12304,127,211,63,5764
12305,0,1,0,23
12308,0,0,0,1
12309,24,0,1,223
12310,0,6,0,62
12311,34,136,112,6114
12315,0,1,3,69
12316,2,3,18,1030
12317,15,10,12,888
12318,2,3,2,420
12319,2,3,9,537
12320,0,0,0,22
12321,5,11,22,629
12323,0,0,1,23
12324,5,7,1,87
12325,1,12,3,72
12326,123,254,212,8193
12327,29,39,8,692
12328,166,591,356,21291
12329,0,0,0,2
12331,1,0,3,183
12332,0,0,0,1
12334,0,0,0,2
12336,0,3,1,64
12337,1,12,5,268
12338,0,1,0,26
12339,0,6,4,119
12341,3,6,1,83
12342,10,30,4,496
12343,0,1,4,55
12344,0,1,0,50
12345,53,157,221,6565
12346,6,1,4,104
12351,10,14,2,205
12354,0,0,0,1
12356,1,4,1,154
12357,5,8,1,196
12358,0,0,0,4
12359,1,3,1,25
12362,0,1,1,10
12363,4,3,0,51
12365,8,19,18,409
12367,0,0,0,19
12368,59,229,108,6117
12370,58,102,28,2514
12372,0,0,0,13
12374,0,0,0,3
12375,6,18,16,1204
12376,6,12,1,243
12377,0,2,2,54
12378,0,0,0,43
12380,22,52,43,1689
12383,0,0,0,2
12384,0,0,0,3
12386,18,31,26,1806
12387,24,47,27,1009
12388,15,150,248,10438
12393,0,0,0,1
12394,0,0,1,3
12397,41,108,10,700
12398,25,61,31,1829
12400,2,0,0,27
12402,4,6,0,250
12403,0,0,0,105
12404,0,0,0,3
12405,1,0,0,6
12406,101,195,88,3888
12407,26,49,13,700
12409,7,10,6,402
12411,0,0,0,1
12419,0,1,0,8
12421,8,51,54,3404
12422,0,0,0,21
12423,3,8,6,168
12424,0,0,0,40
12428,0,7,0,43
12429,0,1,0,101
12430,0,0,0,27
12431,1,5,0,47
12432,0,1,1,104
12433,0,0,0,20
12435,8,7,2,373
12438,0,0,1,13
12439,0,0,0,26
12440,0,0,0,5
12441,32,96,74,4126
12444,0,0,0,23
12445,1,3,4,96
12446,2,7,5,296
12447,0,1,1,5
12448,0,1,1,15
12449,0,0,0,90
12450,0,7,11,270
12452,1,3,3,373
12455,0,0,0,4
12457,7,16,6,249
12458,3,15,3,190
12459,0,0,0,39
12462,0,0,0,5
12464,0,0,1,80
12465,9,25,15,737
12467,0,0,1,104
12468,1,10,0,287
12469,0,0,0,4
12470,0,6,7,1944
12471,1,0,0,37
12473,2,2,0,12
12476,0,0,0,4
12477,0,0,1,26
12478,2,2,0,72
12479,57,149,40,2688
12480,3,4,4,293
12482,0,1,0,31
12483,2,0,0,96
12484,0,0,3,12
12486,0,0,0,13
12487,0,0,0,2
12488,86,445,459,29916
12490,9,61,150,4149
12491,1,5,8,147
12492,2,1,0,36
12493,0,0,0,38
12494,0,0,0,6
12495,0,0,0,5
12496,1,2,0,20
12497,0,1,0,45
12498,0,0,0,23
12499,0,0,0,2
12502,2,6,0,45
12503,0,1,0,23
12504,5,9,4,249
12505,1,0,0,28
12506,6,7,4,509
12507,1,4,3,95
12508,0,0,1,35
12510,5,18,16,835
12512,23,98,94,3502
12514,66,0,1,734
12515,0,0,0,3
12517,1,3,0,50
12519,0,0,0,6
12522,0,5,1,118
12523,1,1,0,23
12524,3,3,1,93
12525,2,5,0,66
12526,0,0,1,29
12527,1,7,1,108
12528,2,2,2,300
12530,0,0,0,42
12531,0,0,0,2
12534,0,0,0,44
12535,0,0,0,1
12536,29,39,13,1890
12538,3,5,2,423
12540,12,60,21,907
12542,2,1,1,96
12543,0,0,0,2
12544,0,0,1,102
12545,6,7,0,117
12546,1,3,0,113
12547,0,3,15,509
12549,1,1,1,8
12550,10,28,16,553
12551,20,79,49,2263
12552,0,0,0,69
12553,137,189,151,6307
12555,13,28,7,351
12556,0,0,0,45
12558,2,13,13,659
12560,18,49,19,946
12561,0,0,0,1
12563,0,0,0,2
12564,20,56,64,3018
12565,0,0,0,10
12566,0,0,0,5
12567,2,6,1,86
12568,0,1,0,8
12569,336,503,348,13807
12570,53,173,60,2728
12572,0,2,0,17
12573,1,8,9,93
12580,3,4,8,291
12581,0,0,0,7
12582,25,52,38,1554
12583,0,0,0,30
12584,21,47,40,1283
12587,0,2,0,51
12588,0,0,1,8
12589,1,1,0,8
12590,0,0,0,3
12592,25,29,9,777
12593,0,0,0,37
12598,22,46,8,698
12599,0,0,0,7
12600,0,0,0,15
12601,1,11,4,369
12602,32,69,18,785
12603,0,0,0,10
12604,0,3,0,20
12605,0,4,13,241
12606,0,0,2,30
12609,0,0,0,24
12610,0,0,1,46
12612,13,24,16,783
12613,0,2,0,8
12614,0,0,0,4
12615,15,75,40,1906
12616,1,2,0,8
12617,0,1,1,54
12618,1,2,0,56
12619,0,1,0,22
12620,2,2,1,87
12621,25,22,31,1638
12624,0,0,0,2
12625,1,0,1,31
12626,47,65,30,1421
12627,7,21,12,708
12628,1,5,4,79
12630,229,731,667,27002
12631,6,14,2,180
12632,0,0,0,1
12633,2,8,1,101
12634,0,0,1,13
12635,0,0,0,5
12636,17,22,17,454
12637,0,1,0,34
12638,0,0,1,52
12641,1,4,2,153
12642,2,2,0,19
12644,0,0,0,3
12645,0,0,0,4
12647,0,0,0,3
12648,1,0,0,89
12649,5,8,8,238
12651,0,0,2,134
12652,47,49,18,1275
12653,0,3,0,22
12657,12,27,2,198
12658,19,75,118,4701
12659,4,10,3,348
12661,0,0,0,2
12662,51,124,30,793
12664,0,0,0,3
12665,2,2,0,51
12666,1,1,2,127
12670,0,0,0,1
12671,0,1,0,26
12672,0,1,0,20
12673,0,0,0,2
12674,3,8,4,228
12675,2,10,1,303
12676,0,0,0,1
12678,4,12,0,109
12680,28,45,22,1716
12681,0,5,0,50
12682,0,0,0,4
12683,31,42,37,3256
12684,2,1,3,46
12685,221,442,106,7307
12686,0,0,0,3
12687,4,3,1,80
12688,12,33,4,746
12689,3,3,4,53
12690,8,14,22,594
12693,28,59,34,1260
12694,1,0,0,16
12695,0,2,0,27
12697,0,0,0,9
12698,2,2,0,125
12701,4,6,1,91
12703,2,9,9,310
12705,0,0,1,2
12706,0,0,0,4
12707,3,6,0,88
12708,0,0,0,2
12709,0,0,0,2
12710,1,6,1,174
12711,4,12,16,671
12712,0,0,0,1
12713,0,2,3,51
12715,0,1,0,28
12716,0,0,0,25
12717,0,0,0,3
12718,1,17,8,677
12721,29,88,34,1463
12722,8,18,4,535
12723,0,0,0,5
12725,0,0,0,11
12726,0,1,2,25
12727,0,0,0,2
12729,0,0,0,12
12731,1,3,2,134
12732,1,1,1,103
12733,1,3,1,43
12735,15,26,3,239
12738,4,6,3,266
12739,0,5,0,176
12740,79,100,19,1291
12741,39,133,35,2430
12744,35,274,167,7065
12746,7,8,5,210
12753,215,481,173,7422
12756,0,0,0,6
12758,19,47,8,535
12760,32,48,12,924
12761,9,36,9,665
12762,32,34,22,631
12765,6,6,5,276
12766,0,1,0,7
12767,0,0,0,67
12768,1,0,3,70
12772,0,17,12,938
12773,2,13,6,521
12776,0,0,0,2
12777,0,0,0,4
12778,20,43,18,1301
12780,1,1,0,46
12781,0,0,0,4
12784,9,11,3,219
12787,0,0,0,2
12788,6,6,4,276
12790,24,84,60,2749
12791,1,5,3,699
12792,1,1,0,6
12794,1,1,0,10
12796,1,5,0,143
12797,0,2,0,24
12798,0,0,1,22
12801,4,8,5,182
12802,4,26,20,595
12803,0,0,0,10
12805,4,9,7,257
12806,0,0,0,3
12807,1,2,1,56
12808,0,0,0,2
12810,1,3,0,107
12814,4,2,1,164
12816,7,15,1,359
12818,0,0,0,2
12819,15,54,26,3317
12820,0,0,0,12
12822,9,19,18,831
12823,50,87,14,1060
12824,1,0,9,536
12831,0,2,0,31
12832,0,0,0,5
12833,0,2,1,40
12835,2,2,0,130
12836,8,9,9,199
12837,14,29,17,1060
12840,1,1,2,195
12841,0,0,0,4
12842,0,0,2,76
12843,0,0,0,4
12844,0,2,1,207
12845,0,0,0,2
12846,2,0,0,26
12847,1,2,1,62
12848,1,3,0,42
12849,0,0,0,3
12851,0,1,3,84
12852,0,0,0,9
12853,2,0,0,34
12855,211,1024,857,33091
12856,0,3,5,199
12857,1,2,0,24
12859,2,5,2,208
12860,3,10,4,155
12861,10,18,17,301
12862,5,17,41,1018
12863,119,463,414,17553
12864,10,25,17,699
12866,0,0,2,74
12868,0,0,0,3
12870,0,0,0,15
12871,0,1,1,17
12872,1,0,0,34
12873,0,0,0,3
12874,18,21,9,658
12875,0,0,0,2
12878,0,1,0,10
12881,0,0,0,2
12884,3,16,2,668
12885,4,3,3,123
12886,0,2,0,62
12887,0,0,0,39
12888,0,0,0,6
12889,3,7,9,965
12890,1,7,1,71
12892,0,0,0,4
12894,0,0,0,4
12895,2,0,1,2
12896,1,0,1,18
12898,0,0,0,61
12900,0,0,0,4
12902,0,0,0,9
12903,0,0,4,61
12905,6,2,0,125
12906,1,0,1,34
12907,1,5,8,642
12908,1,3,2,59
12910,6,11,0,218
12911,0,1,0,40
12912,0,0,0,56
12913,24,37,50,1496
12914,0,0,2,33
12915,0,0,2,50
12917,1,2,1,264
12919,30,109,51,5502
12921,5,37,26,1746
12922,11,15,4,317
12923,11,21,18,418
12925,0,0,0,4
12928,0,0,0,12
12929,2,5,0,44
12930,2,1,0,224
12933,1,0,0,14
12934,0,0,1,135
12935,0,0,0,1
12936,1,6,1,131
12938,0,0,0,31
12940,5,35,3,211
12941,0,1,0,6
12942,0,0,0,48
12943,0,0,0,16
12944,0,0,0,8
12946,2,11,2,460
12948,5,7,16,502
12949,0,0,0,38
12954,0,0,0,3
12955,0,0,1,7
12957,0,0,0,4
12960,0,0,0,13
12961,14,21,4,319
12964,9,26,10,759
12966,0,0,0,4
12967,0,0,0,1
12968,20,36,24,1316
12969,1,1,0,31
12971,2,12,6,364
12972,8,34,13,448
12973,78,166,77,7159
12975,1,3,0,90
12977,0,1,0,29
12978,1,1,0,59
12979,0,0,0,1
12980,0,0,0,3
12981,2,9,50,785
12982,165,494,250,10718
12985,3,3,1,169
12988,0,0,1,25
12990,3,2,2,127
12991,0,0,0,3
12992,0,0,0,4
12994,0,0,1,2
12995,0,2,1,39
12996,4,24,17,2192
12997,4,13,22,837
12998,17,34,23,1658
12999,2,5,2,131
13001,7,1,3,153
13002,1,1,0,21
13003,22,113,100,4156
13005,3,3,1,42
13007,23,33,21,980
13008,0,0,1,15
13009,2,6,3,100
13010,0,0,0,5
13011,0,0,0,1
13012,1,2,0,54
13017,0,1,0,43
13018,3,4,0,103
13020,1,0,0,13
13021,0,0,1,25
13023,3,8,13,486
13024,6,18,4,343
13025,0,0,0,5
13026,0,0,0,2
13028,26,71,35,1699
13030,2,2,4,70
13031,0,0,0,108
13032,0,0,1,11
13033,0,7,2,41
13034,5,2,2,101
13035,7,4,8,758
13036,0,1,1,11
13038,92,171,82,5220
13040,28,15,0,126
13041,427,1381,952,27566
13042,23,37,13,1490
13043,0,0,2,88
13044,2,2,0,16
13045,0,0,0,10
13047,1,3,0,41
13048,0,0,0,2
13050,25,97,64,2324
13051,0,0,1,163
13055,3,5,2,203
13056,18,31,3,259
13058,0,0,0,20
13060,9,0,1,288
13061,0,2,3,23
13062,0,0,7,91
13063,0,1,7,33
13065,22,64,8,391
13066,9,35,8,1281
13067,1,3,0,24
13069,0,0,0,5
13074,0,1,0,13
13075,0,0,1,7
13077,4,6,0,58
13078,0,0,0,12
13079,0,0,1,34
13080,6,37,38,2564
13082,0,0,0,2
13084,0,0,0,9
13085,1,1,2,27
13087,23,31,5,1127
13090,5,8,0,303
13092,75,171,54,3640
13094,8,9,2,202
13096,0,0,0,7
13098,19,45,9,514
13100,1,3,0,51
13101,0,0,0,11
13103,4,22,0,107
13104,3,4,10,414
13105,1,2,5,50
13107,4,37,12,2639
13108,0,0,0,6
13109,8,30,4,325
13111,0,0,2,37
13112,0,0,0,1
13113,0,0,0,4
13114,9,58,20,2620
13120,0,0,0,3
13122,2,2,0,13
13124,1,2,0,40
13125,0,0,0,41
13128,2,6,0,91
13130,0,0,0,2
13131,0,9,2,473
13132,0,4,6,233
13134,0,2,3,135
13135,11,14,1,166
13138,1,9,1,237
13141,0,0,0,4
13143,0,0,0,2
13145,0,1,0,8
13146,0,1,3,75
13147,0,1,0,19
13148,11,18,5,203
13149,0,0,0,2
13150,7,14,7,279
13152,99,233,92,5688
13153,0,1,0,24
13154,15,37,10,692
13155,2,1,0,34
13156,1,9,7,270
13157,0,0,0,4
13159,3,9,4,162
13162,0,0,0,2
13163,0,0,0,4
13164,6,12,17,633
13165,0,0,3,166
13167,0,0,0,6
13169,0,0,5,102
13170,0,6,0,100
13173,1,1,3,219
13175,1,0,0,3
13176,5,31,30,1639
13177,0,1,0,19
13179,2,22,1,174
13180,7,1,1,269
13181,0,0,0,6
13182,1,0,1,17
13184,0,0,1,12
13186,76,93,22,3830
13187,1,6,1,102
13189,5,9,1,211
13190,0,0,0,2
13193,0,0,6,338
13195,1,3,0,67
13198,3,5,0,99
13199,0,1,1,107
13200,10,23,1,176
13204,0,0,0,18
13206,1,1,0,6
13208,1,0,0,48
13211,0,0,0,20
13212,5,6,3,124
13213,2,14,9,414
13214,6,7,6,179
13215,17,27,7,509
13216,4,19,17,575
13218,0,0,0,29
13220,0,2,0,12
13222,2,20,12,256
13223,2,4,5,207
13224,12,25,8,382
13226,0,0,0,3
13228,0,3,0,68
13230,841,6012,7226,342694
13231,0,0,0,2
13232,0,0,0,7
13234,0,0,0,16
13236,0,0,1,126
13237,0,0,1,23
13238,0,0,0,4
13239,0,0,2,7
13240,0,2,0,22
13242,5,4,3,156
13243,0,0,0,5
13244,0,0,0,3
13246,0,1,3,81
13248,0,0,0,1
13249,0,1,0,2
13251,1,2,1,26
13254,0,0,3,135
13255,1,1,0,34
13257,2,8,0,51
13258,0,0,0,14
13260,1,2,5,107
13263,7,13,3,477
13264,0,0,0,2
13265,3,9,9,473
13266,0,0,0,5
13267,0,0,0,2
13268,0,0,0,17
13269,12,39,49,2481
13270,0,0,0,7
13271,2,1,1,68
13274,0,0,0,8
13276,0,0,0,1
13277,0,0,0,3
13278,0,0,0,12
13279,2,2,1,61
13280,34,139,102,4783
13284,1,3,3,269
13285,0,0,0,1
13286,0,0,0,19
13287,2,9,1,193
13288,71,189,85,5561
13290,1,1,0,13
13291,3,4,2,115
13292,2,7,1,278
13293,0,3,0,30
13294,1,2,2,113
13295,2,6,1,223
13297,0,0,0,1
13298,0,0,0,19
13299,3,5,7,448
13300,5,11,6,307
13302,0,0,0,1
13303,0,1,0,9
13305,51,58,44,1645
13306,0,0,0,2
13308,46,100,28,880
13309,0,1,0,14
13311,0,1,0,36
13316,0,1,0,22
13317,0,0,1,30
13318,7,26,23,1262
13319,0,0,0,55
13320,1,3,0,30
13321,0,0,0,45
13322,5,14,4,351
13323,13,58,8,598
13325,0,0,0,16
13326,8,164,163,6013
13327,0,0,0,10
13328,6,32,7,405
13329,1,3,9,228
13330,0,0,1,388
13331,0,0,0,44
13332,91,181,87,3215
13334,9,10,19,2422
13335,5,1,1,411
13336,2,19,4,371
13338,267,918,774,23058
13339,1,3,0,78
13340,0,0,0,13
13341,0,0,0,2
13342,0,0,0,1
13343,0,0,0,30
13345,0,0,0,7
13346,12,32,10,632
13348,9,29,18,456
13350,1,0,0,86
13351,0,0,0,2
13352,1,6,1,152
13355,25,51,35,802
13356,6,12,7,233
13357,0,0,0,13
13359,1,6,4,179
13360,4,1,0,27
13361,3,3,4,202
13362,0,0,0,29
13364,0,0,0,1
13365,35,66,25,764
13366,0,1,6,124
13368,0,0,0,7
13369,3,2,8,119
13370,0,0,0,21
13372,1,3,0,93
13374,42,88,11,2911
13375,3,26,0,242
13376,1,4,5,152
13377,0,4,3,187
13378,49,127,52,2594
13379,0,0,0,5
13381,115,241,207,10354
13382,0,2,1,23
13384,0,0,1,4
13388,0,0,0,50
13390,0,0,0,10
13391,0,0,0,1
13393,45,97,36,1422
13394,3,9,9,273
13396,48,77,41,1735
13398,0,6,2,339
13399,0,0,0,14
13402,0,0,0,10
13403,1,2,0,42
13404,44,94,44,2404
13405,0,0,1,3
13408,11,36,11,708
13409,4,12,7,317
13413,0,0,0,2
13415,5,12,4,504
13416,2,16,2,339
13418,2,10,2,53
13419,0,3,3,40
13421,0,9,3,503
13422,0,0,0,2
13423,0,0,0,2
13425,25,40,22,1097
13426,0,0,0,16
13427,0,0,0,3
13428,8,12,6,349
13429,0,0,0,6
13430,0,0,1,10
13433,1,1,1,39
13434,2,6,3,54
13435,0,0,0,10
13436,0,2,0,23
13440,5,24,7,248
13441,12,13,4,195
13442,0,2,0,58
13443,0,0,0,6
13447,4,3,0,132
13449,0,0,0,8
13450,1,0,2,48
13452,0,2,7,168
13453,0,0,0,9
13455,79,109,49,2919
13457,6,5,1,100
13459,9,17,5,342
13460,3,28,11,1283
13461,0,0,0,6
13462,1,6,1,101
13463,1,2,1,88
13464,1,2,0,33
13465,0,0,3,44
13468,0,0,0,10
13470,2,4,3,48
13472,7,7,2,310
13473,2,3,2,83
13474,0,1,0,31
13475,2,7,0,112
13477,1,0,4,79
13480,11,12,13,345
13481,0,0,0,6
13482,0,0,0,11
13483,7,12,1,111
13484,0,0,1,111
13486,4,29,37,1882
13490,0,0,1,13
13492,2,0,3,239
13493,1,1,0,35
13495,0,0,0,65
13496,0,4,3,160
13498,5,2,1,81
13500,319,699,375,18733
13503,0,1,0,53
13505,7,2,1,131
13506,0,0,0,4
13508,16,38,4,416
13509,2,10,15,262
13511,0,3,1,98
13513,0,0,0,3
13514,2,2,3,168
13515,108,267,61,3376
13517,0,9,9,250
13518,1,2,0,50
13519,1,1,2,62
13521,6,15,11,292
13522,0,0,0,3
13525,1,3,8,405
13526,1,6,2,449
13527,0,0,0,30
13530,0,1,0,10
13531,0,0,0,1
13533,0,0,0,6
13534,0,0,0,2
13535,0,0,0,3
13538,3,0,22,302
13539,1,1,1,29
13540,4,6,3,87
13541,49,114,21,1603
13544,0,2,2,44
13545,1,0,2,27
13547,72,128,61,4331
13548,38,97,22,775
13551,5,4,12,225
13553,1,5,2,45
13554,0,0,0,1
13555,3,11,8,855
13558,0,0,1,14
13559,0,0,0,1
13560,1,3,4,131
13567,0,0,0,2
13569,0,1,0,2
13570,25,72,10,364
13571,10,18,3,297
13572,0,1,1,16
13574,0,0,0,2
13576,0,0,0,6
13577,0,0,0,7
13580,1,0,0,32
13583,1,1,3,222
13584,0,0,0,1
13585,3,0,0,46
13586,0,3,0,32
13587,0,0,2,99
13588,0,1,1,11
13589,0,0,0,8
13590,45,100,68,2999
13592,0,0,0,3
13595,0,0,1,12
13596,0,0,0,2
13597,7,11,8,337
13598,51,66,26,1232
13599,34,75,65,4007
13601,0,1,0,2
13604,0,0,1,6
13605,0,0,0,15
13606,1,13,5,209
13612,0,5,0,202
13615,4,34,46,1082
13617,0,0,0,2
13619,27,81,49,3770
13622,0,0,0,8
13623,1,4,9,181
13625,0,0,0,1
13628,0,0,0,17
13629,1,0,1,26
13630,0,0,0,2
13631,0,0,2,54
13632,0,2,2,82
13633,0,1,0,498
13634,0,0,1,14
13635,0,2,0,10
13636,5,19,4,420
13637,2,4,4,115
13638,6,20,8,910
13641,0,1,0,1
13642,1,3,0,60
13644,3,27,15,767
13645,11,21,5,335
13648,2,3,0,54
13649,2,2,0,30
13652,0,0,0,18
13654,1,0,0,32
13655,2,8,4,104
13656,0,2,3,57
13658,0,0,0,1
13661,0,0,0,4
13662,1,4,1,46
13664,15,59,33,2151
13665,1,5,1,104
13666,0,0,0,2
13667,0,0,0,21
13668,0,3,0,38
13669,1,0,0,52
13670,6,30,20,1608
13672,8,16,1,309
13673,0,0,0,3
13675,0,0,0,26
13677,2,3,0,26
13679,0,0,0,2
13681,2,7,6,323
13682,0,1,0,1
13683,1,1,0,115
13684,1,2,1,19
13685,2,9,0,135
13686,0,2,4,781
13687,0,0,0,6
13688,0,0,0,7
13691,12,16,6,506
13692,0,0,2,16
13695,0,0,0,2
13696,30,59,10,453
13698,23,69,50,1488
13700,0,0,0,2
13701,4,17,8,495
13702,0,0,0,113
13704,0,0,0,5
13706,0,0,0,6
13709,0,0,0,9
13710,0,0,0,2
13712,105,201,115,4469
13713,25,81,71,2310
13715,1,2,3,46
13716,0,0,0,7
13721,0,0,0,3
13722,0,0,1,13
13723,0,0,0,1
13724,0,0,0,24
13725,4,11,5,373
13726,0,0,0,12
13727,66,387,305,11692
13728,1,2,0,31
13729,37,49,15,1774
13730,18,64,64,2102
13733,0,0,1,26
13734,0,0,0,8
13735,0,0,0,6
13737,3,1,0,132
13738,0,0,1,11
13739,0,0,0,2
13742,4,12,4,177
13744,1,1,0,111
13745,4,9,0,170
13747,5,8,4,221
13748,5,0,2,139
13749,8,14,2,326
13750,0,0,0,1
13751,0,0,0,3
13752,0,0,0,2
13754,3,11,33,1497
13755,0,1,2,31
13758,1,0,0,6
13759,19,33,10,1127
13761,5,10,9,486
13762,0,0,0,2
13763,29,122,87,3730
13764,0,0,0,149
13765,0,1,2,15
13767,0,0,0,1
13769,14,19,13,970
13770,0,0,0,1
13771,1,3,1,25
13773,16,47,26,1819
13774,9,28,15,819
13775,0,1,0,283
13777,4,11,7,223
13778,0,0,0,8
13779,0,0,0,5
13780,0,0,0,4
13781,2,4,1,22
13782,0,2,1,57
13783,18,33,23,460
13784,2,0,0,46
13785,0,0,0,5
13787,0,1,1,73
13788,0,0,0,2
13789,6,4,2,146
13792,0,0,0,11
13794,0,1,2,44
13795,1,1,3,70
13797,2,9,1,188
13798,5,5,7,614
13799,0,1,1,69
13800,0,1,0,67
13802,0,0,2,35
13803,0,0,0,1
13804,2,8,6,161
13805,0,0,0,24
13807,38,70,23,1714
13808,3,9,1,121
13813,0,0,1,2
13814,0,0,0,7
13815,1,1,0,85
13817,2,2,2,86
13818,1,1,0,30
13819,3,23,31,1490
13822,0,1,2,67
13823,14,121,245,5033
13825,23,55,5,584
13826,0,0,0,2
13831,11,26,9,376
13832,7,12,6,232
13834,9,27,6,333
13835,0,0,0,3
13836,0,0,0,12
13840,14,50,16,1182
13844,0,0,0,11
13846,12,34,42,4446
13847,0,0,0,30
13848,2,22,5,239
13849,0,0,0,11
13850,1,13,17,530
13852,58,125,95,4895
13853,26,142,123,3833
13855,5,8,1,171
13856,0,2,0,175
13857,0,0,0,2
13859,4,1,3,157
13860,1,1,1,133
13861,2,7,9,632
13863,7,39,7,587
13865,0,7,4,161
13866,4,11,4,319
13868,0,3,1,186
13871,0,0,0,6
13872,7,17,1,205
13873,0,7,3,202
13876,7,35,18,445
13877,0,0,0,14
13879,2,2,2,138
13880,0,1,0,16
13882,0,0,1,3
13883,4,12,21,1037
13885,0,1,2,77
13886,0,0,0,1
13888,2,2,0,16
13889,2,5,0,30
13891,0,2,0,4
13892,50,85,19,724
13895,0,0,0,4
13896,1,5,2,41
13897,0,0,0,4
13900,1,1,0,2
13901,0,0,0,1
13903,30,26,8,630
13905,0,0,0,62
13907,0,0,0,76
13908,14,42,8,634
13909,0,1,0,40
13910,3,8,3,72
13911,20,68,30,1250
13913,7,7,2,121
13915,39,56,16,938
13916,0,0,0,2
13919,2,0,0,56
13921,3,3,1,107
13922,9,9,7,834
13923,4,10,9,197
13926,230,467,155,6068
13927,0,0,0,47
13928,11,27,12,883
13929,0,1,1,36
13930,0,0,0,39
13932,85,195,27,1520
13933,0,1,0,5
13935,0,0,0,41
13938,0,0,1,6
13939,3,4,1,143
13940,0,0,0,1
13943,1,2,7,136
13944,0,0,0,5
13945,9,10,3,255
13946,2,3,1,27
13947,0,0,0,6
